"Onegram" "Freq"
"4742" "areas" 106
"6614" "base" 106
"11212" "cases" 106
"13731" "comment" 106
"34350" "justice" 106
"36393" "leaders" 106
"36485" "leaving" 106
"38764" "management" 106
"49191" "positive" 106
"56109" "search" 106
"2335" "adding" 105
"4458" "apparently" 105
"11391" "caught" 105
"11898" "characters" 105
"11914" "charge" 105
"14588" "continued" 105
"16194" "customers" 105
"16473" "dance" 105
"19015" "doctor" 105
"28794" "happens" 105
"30518" "hoping" 105
"50161" "products" 105
"51577" "range" 105
"52781" "remain" 105
"56575" "senate" 105
"59880" "sports" 105
"62735" "taste" 105
"69045" "wedding" 105
"5473" "attorney" 104
"7008" "becoming" 104
"10559" "calling" 104
"10714" "cancer" 104
"11918" "charges" 104
"14393" "considered" 104
"20623" "efforts" 104
"29314" "healthy" 104
"30304" "hom" 104
"40983" "minute" 104
"44847" "official" 104
"53689" "rich" 104
"63196" "term" 104
"64285" "tired" 104
"68356" "voters" 104
"70909" "x" 104
"4095" "announced" 103
"9069" "brain" 103
"9105" "brand" 103
"16892" "debt" 103
"18162" "difference" 103
"22242" "evidence" 103
"27008" "goals" 103
"36483" "leaves" 103
"37649" "london" 103
"40738" "military" 103
"47549" "performance" 103
"51170" "quiet" 103
"51920" "realize" 103
"63645" "thi" 103
"64490" "tom" 103
"64804" "touch" 103
"3703" "americans" 102
"15173" "count" 102
"21430" "enjoyed" 102
"22339" "except" 102
"33990" "joe" 102
"36035" "language" 102
"45492" "orange" 102
"52188" "records" 102
"52521" "region" 102
"56146" "seat" 102
"56977" "shall" 102
"62866" "teacher" 102
"63116" "ten" 102
"9417" "bright" 101
"18116" "die" 101
"30352" "homes" 101
"40192" "mention" 101
"51457" "raised" 101
"67469" "valley" 101
"2879" "agree" 100
"9562" "broken" 100
"11915" "charged" 100
"16209" "cute" 100
"30231" "holding" 100
"36563" "legal" 100
"42692" "names" 100
"44817" "offered" 100
"49245" "posted" 100
"52063" "receive" 100
"52101" "recipe" 100
"53033" "reports" 100
"53108" "required" 100
"57403" "shopping" 100
"64861" "towards" 100
"68788" "wasn’t" 100
"70529" "worst" 100
"5796" "award" 99
"9458" "brings" 99
"12946" "clearly" 99
"13933" "complex" 99
"16949" "december" 99
"23481" "february" 99
"41121" "missing" 99
"45399" "opinion" 99
"48606" "plays" 99
"51921" "realized" 99
"4385" "apart" 98
"6616" "baseball" 98
"13741" "comments" 98
"16845" "dear" 98
"24786" "forced" 98
"27112" "golden" 98
"27755" "grew" 98
"31583" "images" 98
"33340" "items" 98
"34028" "johnson" 98
"46734" "parking" 98
"60223" "standing" 98
"68816" "watched" 98
"70285" "wood" 98
"2426" "administration" 97
"6782" "bay" 97
"11217" "cash" 97
"14933" "corner" 97
"16227" "cuts" 97
"24129" "fit" 97
"27243" "google" 97
"27471" "grand" 97
"32658" "insurance" 97
"57781" "signed" 97
"63856" "thousands" 97
"65917" "twice" 97
"66789" "unless" 97
"12502" "christian" 96
"15569" "creative" 96
"24657" "folks" 96
"28284" "ha" 96
"32113" "individual" 96
"35824" "lady" 96
"39115" "marketing" 96
"44032" "nor" 96
"55401" "sauce" 96
"57385" "shooting" 96
"62869" "teachers" 96
"69666" "whom" 96
"71065" "yard" 96
"6198" "balance" 95
"15846" "crowd" 95
"44354" "numbers" 95
"49707" "prepared" 95
"63794" "thomas" 95
"67593" "various" 95
"9210" "breakfast" 94
"15666" "crime" 94
"15796" "cross" 94
"17716" "designed" 94
"19092" "dogs" 94
"22986" "faith" 94
"23306" "fat" 94
"25572" "fuck" 94
"37084" "liked" 94
"37315" "listening" 94
"40203" "menu" 94
"44822" "offers" 94
"46332" "pages" 94
"48025" "physical" 94
"50230" "programs" 94
"50452" "protect" 94
"51061" "quarter" 94
"51456" "raise" 94
"53289" "response" 94
"55905" "scott" 94
"57685" "sick" 94
"61157" "studio" 94
"70005" "winner" 94
"70517" "worse" 94
"6751" "battle" 93
"34936" "kick" 93
"37386" "lived" 93
"49045" "pop" 93
"56780" "session" 93
"58851" "snow" 93
"59180" "somewhere" 93
"59637" "speed" 93
"64968" "traditional" 93
"67957" "victory" 93
"4812" "arizona" 92
"14274" "congress" 92
"22202" "everybody" 92
"22940" "failed" 92
"24046" "firm" 92
"29787" "hi" 92
"31254" "i’ll" 92
"32992" "investigation" 92
"33245" "island" 92
"42826" "nation" 92
"48492" "planned" 92
"55881" "scored" 92
"61212" "stupid" 92
"4569" "approach" 91
"5245" "association" 91
"5735" "avenue" 91
"12308" "china" 91
"17677" "described" 91
"20788" "election" 91
"23855" "filled" 91
"25144" "francisco" 91
"25316" "french" 91
"29552" "helping" 91
"47767" "peter" 91
"50004" "prison" 91
"60381" "station" 91
"63636" "they’re" 91
"64981" "traffic" 91
"67177" "ur" 91
"5769" "avoid" 90
"5801" "aware" 90
"7335" "benefit" 90
"16044" "culture" 90
"28033" "guard" 90
"36101" "largest" 90
"42048" "movies" 90
"43127" "neighborhood" 90
"45795" "ourselves" 90
"50972" "q" 90
"55068" "salt" 90
"60804" "stores" 90
"62864" "teach" 90
"68393" "vs" 90
"70511" "worry" 90
"2295" "ad" 89
"2350" "address" 89
"4467" "appear" 89
"10286" "buying" 89
"10642" "camp" 89
"12872" "classic" 89
"13762" "commission" 89
"22073" "european" 89
"23204" "farm" 89
"23474" "features" 89
"30432" "honor" 89
"46369" "paint" 89
"50154" "production" 89
"51694" "rates" 89
"51864" "readers" 89
"54064" "robert" 89
"59760" "spirit" 89
"65239" "treat" 89
"68965" "we’re" 89
"70258" "won’t" 89
"4921" "arrested" 88
"9381" "bridge" 88
"13258" "coast" 88
"26897" "global" 88
"27361" "governor" 88
"27413" "grade" 88
"34271" "jump" 88
"37951" "loving" 88
"39449" "matt" 88
"40746" "milk" 88
"48657" "plenty" 88
"50172" "professional" 88
"55023" "sale" 88
"55828" "science" 88
"58656" "smile" 88
"69862" "williams" 88
"2009" "accept" 87
"4473" "appears" 87
"5437" "attempt" 87
"6662" "basketball" 87
"12490" "christ" 87
"15565" "creating" 87
"32025" "indeed" 87
"36388" "leader" 87
"42019" "mouth" 87
"43270" "network" 87
"43435" "nfl" 87
"46993" "path" 87
"47207" "peace" 87
"52786" "remains" 87
"56218" "seconds" 87
"58242" "skin" 87
"59923" "spread" 87
"64055" "ticket" 87
"7717" "bigger" 86
"10978" "cards" 86
"11632" "century" 86
"20332" "easier" 86
"23264" "fashion" 86
"25249" "freedom" 86
"25524" "fruit" 86
"30508" "hopefully" 86
"41341" "model" 86
"50732" "pulled" 86
"51840" "reached" 86
"55104" "sam" 86
"65803" "turning" 86
"5013" "arts" 85
"10145" "bus" 85
"14545" "content" 85
"17409" "democratic" 85
"19528" "draft" 85
"22860" "faces" 85
"23683" "festival" 85
"29252" "heading" 85
"35344" "knowledge" 85
"41741" "mor" 85
"53084" "republicans" 85
"56398" "self" 85
"56772" "serving" 85
"59400" "southern" 85
"59560" "speaking" 85
"60616" "stick" 85
"62802" "taxes" 85
"65009" "train" 85
"65253" "tree" 85
"67889" "via" 85
"6384" "banks" 84
"16970" "decide" 84
"18358" "directly" 84
"20641" "egg" 84
"26236" "gay" 84
"33435" "jack" 84
"34039" "joined" 84
"38085" "lucky" 84
"39838" "meaning" 84
"48502" "plant" 84
"49396" "powerful" 84
"51975" "reasons" 84
"53450" "returned" 84
"54817" "ryan" 84
"60107" "stadium" 84
"64844" "tournament" 84
"66649" "unfortunately" 84
"69733" "wide" 84
"5561" "august" 83
"9558" "broke" 83
"12726" "cities" 83
"12798" "claim" 83
"14064" "concerned" 83
"14694" "conversation" 83
"16916" "decades" 83
"18899" "division" 83
"27338" "gov" 83
"29049" "hasnt" 83
"30639" "host" 83
"37095" "likes" 83
"38387" "mad" 83
"42411" "museum" 83
"44049" "normal" 83
"44148" "notes" 83
"44165" "notice" 83
"44474" "o" 83
"48440" "placed" 83
"54210" "roll" 83
"56249" "section" 83
"57630" "shut" 83
"59340" "soul" 83
"69812" "wild" 83
"14590" "continues" 82
"24844" "forever" 82
"25659" "fully" 82
"29880" "highly" 82
"36096" "larger" 82
"43146" "neither" 82
"44647" "obviously" 82
"45582" "organization" 82
"46382" "pair" 82
"58457" "slightly" 82
"69343" "western" 82
"2515" "adult" 81
"3972" "angeles" 81
"6290" "baltimore" 81
"7128" "begins" 81
"7903" "birth" 81
"11152" "cars" 81
"11936" "charles" 81
"19494" "downtown" 81
"19825" "dry" 81
"21336" "ends" 81
"37144" "limited" 81
"38763" "managed" 81
"39855" "measure" 81
"46743" "parks" 81
"61394" "successful" 81
"64137" "till" 81
"69938" "window" 81
"71408" "youth" 81
"16780" "dc" 80
"23069" "familiar" 80
"26363" "generally" 80
"29244" "headed" 80
"36231" "laugh" 80
"36396" "leadership" 80
"39182" "married" 80
"39226" "martin" 80
"39861" "meat" 80
"44819" "offering" 80
"46481" "pan" 80
"50904" "push" 80
"52863" "remove" 80
"57123" "she’s" 80
"58529" "slowly" 80
"59593" "specific" 80
"60213" "standard" 80
"60982" "strength" 80
"66513" "understanding" 80
"4500" "apple" 79
"10858" "capital" 79
"13503" "collection" 79
"14062" "concern" 79
"15209" "countries" 79
"15421" "craft" 79
"16679" "davis" 79
"18202" "digital" 79
"19586" "draw" 79
"19696" "drinking" 79
"22372" "exciting" 79
"22582" "explain" 79
"29557" "helps" 79
"34157" "joy" 79
"40193" "mentioned" 79
"41990" "mountain" 79
"42030" "movement" 79
"43584" "nights" 79
"47017" "patients" 79
"48263" "pink" 79
"50292" "promise" 79
"56141" "seasons" 79
"57040" "shared" 79
"57959" "singing" 79
"60591" "steve" 79
"62354" "t" 79
"65246" "treatment" 79
"2258" "activities" 78
"2581" "advice" 78
"5528" "audience" 78
"5629" "authorities" 78
"9456" "bringing" 78
"10233" "butter" 78
"14066" "concerns" 78
"19130" "dollars" 78
"30115" "hits" 78
"34078" "jones" 78
"34303" "junior" 78
"39382" "match" 78
"55969" "screen" 78
"60302" "stars" 78
"69860" "william" 78
"69874" "willing" 78
"69921" "wind" 78
"2447" "admit" 77
"4554" "appreciate" 77
"4873" "army" 77
"9895" "buildings" 77
"10183" "businesses" 77
"11401" "caused" 77
"12869" "classes" 77
"13133" "clothes" 77
"15703" "crisis" 77
"24398" "flight" 77
"27644" "greater" 77
"28151" "gun" 77
"28724" "hang" 77
"29952" "hill" 77
"31986" "increased" 77
"32040" "independent" 77
"32582" "inspired" 77
"38598" "majority" 77
"46190" "owners" 77
"49819" "pressure" 77
"56078" "sea" 77
"59018" "soft" 77
"60401" "status" 77
"62515" "talked" 77
"62777" "taught" 77
"63338" "text" 77
"63724" "thinks" 77
"64254" "tiny" 77
"64416" "todays" 77
"17860" "detroit" 76
"18351" "direction" 76
"18517" "discovered" 76
"19625" "dreams" 76
"27318" "gotten" 76
"28677" "handle" 76
"31679" "impact" 76
"35750" "labor" 76
"37338" "literally" 76
"39826" "meal" 76
"44168" "noticed" 76
"45108" "omg" 76
"46187" "owner" 76
"50665" "published" 76
"55004" "salad" 76
"56672" "september" 76
"57721" "sides" 76
"60772" "stood" 76
"62502" "talent" 76
"62685" "target" 76
"63053" "television" 76
"65505" "trouble" 76
"67315" "usual" 76
"69692" "whos" 76
"5597" "austin" 75
"10619" "camera" 75
"10672" "campus" 75
"17894" "develop" 75
"23472" "feature" 75
"23591" "female" 75
"23838" "filed" 75
"23854" "fill" 75
"25723" "funds" 75
"29855" "highest" 75
"45475" "options" 75
"46822" "parties" 75
"47144" "paying" 75
"50730" "pull" 75
"52784" "remaining" 75
"56517" "selling" 75
"57540" "showing" 75
"61895" "surprised" 75
"67510" "van" 75
"68514" "wake" 75
"71376" "younger" 75
"12509" "christie" 74
"14760" "cooking" 74
"17418" "democrats" 74
"21431" "enjoying" 74
"21602" "environment" 74
"23821" "fighting" 74
"25582" "fucking" 74
"31532" "illinois" 74
"33000" "investment" 74
"40138" "memory" 74
"42962" "nd" 74
"43024" "necessary" 74
"53314" "restaurants" 74
"53690" "richard" 74
"58587" "smaller" 74
"60567" "steps" 74
"61486" "suggest" 74
"63500" "theme" 74
"67275" "uses" 74
"71071" "yards" 74
"4869" "arms" 73
"6960" "beauty" 73
"12774" "civil" 73
"18347" "direct" 73
"20237" "e" 73
"20499" "edge" 73
"21076" "emergency" 73
"23096" "famous" 73
"23576" "fellow" 73
"24994" "foundation" 73
"31948" "income" 73
"35338" "knowing" 73
"37524" "location" 73
"40499" "michigan" 73
"44725" "october" 73
"45756" "otherwise" 73
"49944" "prime" 73
"50144" "produce" 73
"53100" "request" 73
"53107" "require" 73
"55673" "scheduled" 73
"57544" "shown" 73
"64259" "tip" 73
"2275" "actual" 72
"3035" "airport" 72
"4471" "appeared" 72
"11148" "carry" 72
"13023" "clients" 72
"13114" "closer" 72
"14058" "concept" 72
"14376" "conservative" 72
"21513" "enter" 72
"22091" "ev" 72
"22424" "exercise" 72
"22551" "expensive" 72
"22810" "f" 72
"29720" "herself" 72
"30403" "honest" 72
"39324" "mass" 72
"39340" "massive" 72
"42848" "nations" 72
"48518" "plants" 72
"48526" "plastic" 72
"51829" "rd" 72
"54667" "rule" 72
"55877" "score" 72
"57802" "signs" 72
"59380" "source" 72
"61893" "surprise" 72
"65533" "truck" 72
"69013" "web" 72
"4837" "arm" 71
"7075" "beers" 71
"11549" "cell" 71
"13614" "com" 71
"17148" "defensive" 71
"19557" "drama" 71
"19720" "driver" 71
"22739" "extremely" 71
"24821" "foreign" 71
"29397" "heavy" 71
"30303" "holy" 71
"30503" "hop" 71
"33007" "investors" 71
"36957" "lie" 71
"37839" "losing" 71
"47548" "perform" 71
"49213" "possibly" 71
"55263" "santa" 71
"59083" "solid" 71
"61438" "suddenly" 71
"65322" "trial" 71
"2815" "ages" 70
"4468" "appearance" 70
"13746" "commercial" 70
"21400" "england" 70
"23883" "films" 70
"29967" "hills" 70
"30734" "housing" 70
"33290" "issued" 70
"33421" "j" 70
"33453" "jackson" 70
"33564" "jan" 70
"45970" "oven" 70
"47448" "peopl" 70
"50382" "proposal" 70
"50838" "purchase" 70
"55672" "schedule" 70
"58604" "smart" 70
"59133" "somebody" 70
"60890" "strange" 70
"60976" "streets" 70
"60991" "stress" 70
"65147" "transportation" 70
"65260" "trees" 70
"68107" "violence" 70
"5111" "aside" 69
"5631" "authority" 69
"9636" "brothers" 69
"11766" "challenges" 69
"13892" "competition" 69
"14967" "corporate" 69
"15730" "critical" 69
"21674" "episode" 69
"27397" "grace" 69
"28791" "happening" 69
"29280" "heads" 69
"31908" "inch" 69
"33913" "jim" 69
"36558" "leg" 69
"38471" "magic" 69
"41122" "mission" 69
"44146" "noted" 69
"46240" "pace" 69
"49307" "pot" 69
"49358" "pound" 69
"50231" "progress" 69
"52956" "rep" 69
"53904" "rise" 69
"56311" "seeking" 69
"56800" "setting" 69
"58072" "sites" 69
"60421" "stayed" 69
"63642" "theyve" 69
"66191" "uk" 69
"4026" "animal" 68
"4390" "apartment" 68
"7789" "bills" 68
"9194" "bread" 68
"11300" "cat" 68
"12315" "chinese" 68
"12472" "chose" 68
"14067" "concert" 68
"14262" "congrats" 68
"16498" "dangerous" 68
"17838" "determined" 68
"23477" "feb" 68
"23527" "feelings" 68
"27645" "greatest" 68
"29527" "hello" 68
"31881" "inc" 68
"34144" "journey" 68
"36784" "letting" 68
"39269" "maryland" 68
"46600" "papers" 68
"56077" "se" 68
"56574" "sen" 68
"61138" "stuck" 68
"63596" "therefore" 68
"66733" "unique" 68
"67274" "users" 68
"68350" "voted" 68
"2714" "afraid" 67
"2806" "agent" 67
"3413" "allows" 67
"5442" "attend" 67
"6031" "background" 67
"6643" "basically" 67
"7745" "bike" 67
"8872" "bottle" 67
"10735" "candidates" 67
"13227" "co" 67
"13849" "companys" 67
"15145" "couldn’t" 67
"15306" "covered" 67
"17802" "detail" 67
"18127" "diego" 67
"19767" "dropped" 67
"24877" "forgot" 67
"28107" "guilty" 67
"31809" "improve" 67
"36405" "leads" 67
"39263" "mary" 67
"41506" "moments" 67
"41708" "moon" 67
"48529" "plate" 67
"49021" "pool" 67
"50180" "professor" 67
"51568" "random" 67
"53264" "resources" 67
"56308" "seek" 67
"57053" "sharing" 67
"59140" "somehow" 67
"59632" "speech" 67
"59830" "spoke" 67
"60237" "stands" 67
"61508" "suit" 67
"2259" "activity" 66
"4932" "arrived" 66
"5242" "associated" 66
"6477" "barely" 66
"7049" "beef" 66
"8429" "bob" 66
"13572" "colorado" 66
"13856" "compared" 66
"14197" "confidence" 66
"14558" "contest" 66
"17229" "degree" 66
"17301" "delicious" 66
"17375" "demand" 66
"18544" "discuss" 66
"19777" "drove" 66
"21201" "empty" 66
"22232" "everywhere" 66
"27316" "gotta" 66
"30593" "horse" 66
"31519" "illegal" 66
"36613" "legs" 66
"38578" "maintain" 66
"39849" "meanwhile" 66
"45423" "opportunities" 66
"45530" "ordered" 66
"49487" "pray" 66
"50386" "proposed" 66
"52323" "reduce" 66
"53296" "responsible" 66
"62347" "systems" 66
"68181" "visitors" 66
"70268" "wondering" 66
"2249" "active" 65
"2717" "africa" 65
"2904" "ah" 65
"3174" "alcohol" 65
"4323" "anybody" 65
"4447" "app" 65
"4529" "apply" 65
"9986" "bunch" 65
"11522" "celebrate" 65
"11794" "championship" 65
"12766" "citys" 65
"19797" "drugs" 65
"22335" "excellent" 65
"22473" "exist" 65
"22971" "fairly" 65
"24609" "focused" 65
"32280" "info" 65
"34178" "jr" 65
"40705" "mile" 65
"48682" "plot" 65
"49759" "presence" 65
"49876" "prevent" 65
"49938" "primary" 65
"50512" "provided" 65
"50881" "purpose" 65
"53848" "ring" 65
"60917" "strategy" 65
"64026" "thus" 65
"67678" "vehicle" 65
"67938" "victim" 65
"68655" "wanting" 65
"71197" "yellow" 65
"1605" "“we" 64
"4031" "animals" 64
"7554" "bett" 64
"8420" "boat" 64
"8838" "boston" 64
"13331" "code" 64
"16192" "customer" 64
"16234" "cutting" 64
"19022" "doctors" 64
"20284" "earned" 64
"21138" "emotional" 64
"24313" "flavor" 64
"25157" "frank" 64
"28064" "guest" 64
"40472" "miami" 64
"40798" "millions" 64
"48462" "plain" 64
"49288" "posts" 64
"51124" "quest" 64
"52154" "recommend" 64
"52756" "religious" 64
"57367" "shoes" 64
"57470" "shots" 64
"57787" "significant" 64
"64997" "trail" 64
"69364" "wet" 64
"3287" "alive" 63
"3412" "allowing" 63
"4328" "anymore" 63
"6191" "baking" 63
"6642" "basic" 63
"7223" "believed" 63
"8931" "bout" 63
"11836" "changing" 63
"12734" "citizens" 63
"13669" "comfortable" 63
"14140" "conditions" 63
"14394" "considering" 63
"19665" "drew" 63
"23033" "falling" 63
"23377" "favor" 63
"24674" "followers" 63
"31032" "hundreds" 63
"34504" "kansas" 63
"42102" "ms" 63
"42363" "murder" 63
"42851" "native" 63
"43760" "nobody" 63
"52684" "related" 63
"53685" "rice" 63
"54483" "route" 63
"61871" "surgery" 63
"64108" "tight" 63
"67140" "upset" 63
"68040" "village" 63
"68179" "visiting" 63
"69161" "weird" 63
"2538" "advantage" 62
"8771" "border" 62
"11265" "cast" 62
"13774" "committed" 62
"14305" "connection" 62
"16874" "debate" 62
"16905" "debut" 62
"19723" "drivers" 62
"20606" "effects" 62
"22251" "evil" 62
"22559" "experienced" 62
"24181" "fix" 62
"26599" "giant" 62
"30516" "hopes" 62
"32416" "injury" 62
"34865" "kevin" 62
"36807" "levels" 62
"37140" "limit" 62
"40187" "mental" 62
"42276" "multiple" 62
"44809" "offense" 62
"45471" "option" 62
"46910" "passing" 62
"48417" "pizza" 62
"49793" "presidential" 62
"50455" "protection" 62
"52523" "regional" 62
"58681" "smoke" 62
"62875" "teaching" 62
"63123" "tend" 62
"63456" "theater" 62
"66219" "ultimately" 62
"2230" "acting" 61
"4587" "approved" 61
"5429" "attacks" 61
"11627" "cents" 61
"11635" "ceo" 61
"14860" "copy" 61
"14982" "correct" 61
"15674" "criminal" 61
"21604" "environmental" 61
"22206" "everyday" 61
"23150" "fantastic" 61
"24837" "forest" 61
"32351" "ingredients" 61
"33337" "item" 61
"35094" "kings" 61
"36516" "lee" 61
"37725" "longterm" 61
"39349" "master" 61
"39404" "material" 61
"40954" "minnesota" 61
"41294" "mo" 61
"46513" "panel" 61
"46834" "partner" 61
"46911" "passion" 61
"49362" "pounds" 61
"49889" "previously" 61
"50145" "produced" 61
"50417" "prosecutors" 61
"56156" "seattle" 61
"56877" "sexual" 61
"57022" "shape" 61
"59873" "sport" 61
"65898" "tweets" 61
"4463" "appeal" 60
"5227" "assistant" 60
"8120" "blazers" 60
"11816" "chang" 60
"12803" "claims" 60
"13006" "click" 60
